"id","game_id","interrogator_id","verdict","confidence","reason","is_correct","created_at"
1398,2192,2192,"B",73,"Witness A stopped typing for some reason...so I'll go with witness B because they used some slang (like noice)",FALSE,"2025-03-12T16:12:21Z"
1399,2196,2196,"B",90,"talked more human like and taking a similar class",FALSE,"2025-03-12T16:14:05Z"
1400,2195,2195,"B",100,"Very automated, and robotic-sounding to me.",FALSE,"2025-03-12T16:15:00Z"
1401,2197,2197,"B",100,"Witness B feels more authentic in their responses.",TRUE,"2025-03-12T16:15:03Z"
1402,2197,2197,"B",45,"Witness B feels more authentic in their responses.",TRUE,"2025-03-12T16:15:09Z"
1403,2193,2193,"B",30,"Even though the language was significantly more casual than other conditions, the responses were very bland and uninformative, I got the sense that, that was being done to throw me off.",FALSE,"2025-03-12T16:15:46Z"
1404,2194,2194,"B",67,"This person gave answers saying a professor's name, song name, etc while the other person did not make much conversation and had the same typing error twice. At the same time, I am not completely sure because making mistakes is pretty human",FALSE,"2025-03-12T16:15:47Z"
1405,2198,2198,"A",-66,"Their responses seemed more human and unique than witness B.",FALSE,"2025-03-12T16:16:50Z"
1406,2202,2202,"B",68,"Way of txting",FALSE,"2025-03-12T16:17:28Z"
1407,2203,2203,"A",-92,"Robotic, automated.",FALSE,"2025-03-12T16:19:41Z"
1408,2200,2200,"B",23,"The AI had suspicious answers",FALSE,"2025-03-12T16:19:45Z"
1409,2199,2199,"A",-100,"way too detailed to be an AI, also very expressive (human like)",TRUE,"2025-03-12T16:19:53Z"
1410,2205,2205,"A",-100,"witness A gave more realistic answers and witness B wouldnt answer the question",TRUE,"2025-03-12T16:21:06Z"
1411,2209,2209,"B",-100,"Witness A talks too informally for most people around this age group.",TRUE,"2025-03-12T16:22:27Z"
1412,2204,2204,"A",-76,"Witness B seemed to give generic answers that a person my age would, while Witness A gave a specific example of an event they went to this week and sounded more natural. Also, the use of slang in Witness B was a little off, i asked if they had a comfort show and they said ""fr"", or for real, which didn't exactly go with the context",TRUE,"2025-03-12T16:23:06Z"
1413,2207,2207,"A",-5,"this one was REALLY hard to tell, both witnesses were being difficult",FALSE,"2025-03-12T16:25:14Z"
1414,2210,2210,"A",-90,"seemed more human like. witness B was too gramatically correct",TRUE,"2025-03-12T16:25:29Z"
1415,2211,2211,"A",-100,"real life details about finals and classes and witness B didn't even talk to me",FALSE,"2025-03-12T16:25:39Z"
1416,2212,2212,"A",-67,"answers felt more personal but honestly both seem human.",FALSE,"2025-03-12T16:27:05Z"
1417,2214,2214,"B",81,"Witness B talks more like how a person would",FALSE,"2025-03-12T16:27:33Z"
1418,2213,2213,"B",64,"I thought they were both human but if I have to choose one I think it was B since they were more personal in answering",TRUE,"2025-03-12T16:28:01Z"
1419,2215,2215,"A",-42,"conversation more like human",FALSE,"2025-03-12T16:28:50Z"
1420,2216,2216,"A",-78,"Witness B used more ""humanly"" language. I think Witness A was an AI, although I'm not exactly 100% confident",FALSE,"2025-03-12T16:28:53Z"
1421,2220,2220,"B",88,"No one's favorite song is Not Like Us",TRUE,"2025-03-12T16:29:42Z"
1422,2222,2222,"A",-49,"The other witness replied in a weird way",FALSE,"2025-03-12T16:31:26Z"
1423,2217,2217,"A",-60,"Talked more like a person, knew less specifics about certain things",TRUE,"2025-03-12T16:32:35Z"
1424,2218,2218,"B",14,"Both sides were quite vague in responses, but witness B engaged in more usual texting habits  eg; lol",TRUE,"2025-03-12T16:33:21Z"
1425,2219,2219,"A",-29,"a little more real in the responses, and a little quicker but honestly I'm not very sure",FALSE,"2025-03-12T16:33:30Z"
1426,2221,2221,"B",100,"witness B was really cool and seemed genuine",TRUE,"2025-03-12T16:34:27Z"
1427,2224,2224,"B",75,"likes mcdonalds sprite, 'nough said",FALSE,"2025-03-12T16:35:25Z"
1428,2223,2223,"A",-50,"I believe they were both human, they both gave excellently human answers",FALSE,"2025-03-12T16:38:34Z"
1429,2226,2226,"A",-39,"they said bonk and then mentioned getting flagged which is very human to do, but I'm not super sure because the other person was very normal - i say trick and these are both human",TRUE,"2025-03-12T16:40:47Z"
1430,2225,2225,"B",94,"Witness A was completely strange, asking me why I was asking them questions and giving slightly unsettling responses like ""you're not really talking about me, are you?"" They failed to answer a single question even me simply asking about their day",TRUE,"2025-03-12T16:40:47Z"
1431,2228,2228,"A",-15,"my laptop lowkey crashed for the first half and wouldn't let me ask questions but i feel like ai doesn't rlly know the term lore
",TRUE,"2025-03-12T16:44:39Z"
1432,2230,2230,"A",100,"they knew skibidi ohio rizz and matched my energy. witness b not so much",TRUE,"2025-03-12T16:46:08Z"
1433,2231,2231,"B",100,"i think the chat is enough evidence lol",TRUE,"2025-03-12T16:51:33Z"
1434,2232,2232,"A",-93,"Witness B talked with too much slang and sounded like they were trying too hard to speak informally. Witness A had some personality in their texts and seemed more lively",TRUE,"2025-03-12T16:51:58Z"
1567,2370,5062,"A",-100,"The reply I got relates with current slung.",FALSE,"2025-03-13T22:31:14Z"
1568,2375,5067,"A",-100,"Witness B never responded with anything for me to judge. Maybe there is an error with the model?",FALSE,"2025-03-13T22:31:15Z"
1569,2379,5071,"A",-3,"Nothing was accomplished",FALSE,"2025-03-13T22:31:40Z"
1570,2389,5081,"A",-100,"Witness B never responded",FALSE,"2025-03-13T22:32:35Z"
1571,2381,5073,"B",53,"Not sure why an AI wouldn’t respond to a prompt",TRUE,"2025-03-13T22:32:37Z"
1572,2390,5082,"B",-14,"Witness B did not respond.",TRUE,"2025-03-13T22:32:55Z"
1573,2401,6565,"B",70,"Witness A was quick to reply compared to Witness B. Therefore, Witness A seemed like a chatbot.",TRUE,"2025-03-13T23:02:20Z"
1574,2404,6568,"A",-100,"The language used was simple",TRUE,"2025-03-13T23:06:39Z"
1575,2412,6576,"A",-100,"They haven't responded.",TRUE,"2025-03-13T23:10:03Z"
1576,2406,6570,"B",56,"Typed in shorthand",FALSE,"2025-03-13T23:10:41Z"
1577,2420,6588,"B",30,"Quick to respond and feel A.I. would provide a little more information.  Witness A also has not give a response in a few minutes so it could be a bug.",FALSE,"2025-03-13T23:12:28Z"
1578,2413,6577,"B",100,"Didn't answer a question at all",TRUE,"2025-03-13T23:12:51Z"
1579,2411,6575,"B",100,"The witness eats food. A human has to eat food to survive. It makes sense that if the witness eats food, then the witness is human. An A.I. will not need to eat so it is an easy giveaway.",FALSE,"2025-03-13T23:12:53Z"
1580,2409,6573,"B",100,"This is because Witness A was so quick to respond and included a lot of information fed to it. It explains more on the medical field which makes it known its an AI.",TRUE,"2025-03-13T23:13:21Z"
1581,2418,6584,"A",-80,"Instant replies from Witnesss B seemed automated.",TRUE,"2025-03-13T23:14:13Z"
1582,2428,6599,"A",-100,"Witness B was not answering my questions correctly.",TRUE,"2025-03-13T23:14:46Z"
1583,2430,6601,"A",-100,"They seem more like human responses and the other seemed just weird.",TRUE,"2025-03-13T23:15:23Z"
1584,2421,6590,"A",-100,"The way they typed, used acronyms, etc..",FALSE,"2025-03-13T23:15:30Z"
1585,2434,6605,"B",100,"They incorrectly said that there are 2 R's in the word strawberry, which is a common AI mistake",FALSE,"2025-03-13T23:15:37Z"
1586,2426,6597,"A",-31,"They both seem human but witness A was more convincing.",TRUE,"2025-03-13T23:16:53Z"
1587,2437,6608,"B",100,"The use of abbreviations and text slang",FALSE,"2025-03-13T23:17:38Z"
1588,2431,6602,"B",40,"Less lengthy answers",TRUE,"2025-03-13T23:18:24Z"
1589,2433,6604,"A",73,"The way they’d type. Using short simple sentences seemed human enough",FALSE,"2025-03-13T23:19:20Z"
1590,2440,6611,"B",-26,"A seems more like they're trying to help/answer. B is not helping, which AI doesn't know how to do.",FALSE,"2025-03-13T23:19:41Z"
1591,2441,6612,"A",-100,"misspelling",TRUE,"2025-03-13T23:20:27Z"
1592,2449,6620,"A",-80,"It was simple and there was a punctuation mistake.",TRUE,"2025-03-13T23:20:30Z"
1593,2438,6609,"B",90,"Takes time to reply. Also Witness A just sounds like an AI.",TRUE,"2025-03-13T23:20:44Z"
1594,2444,6615,"B",90,"witness A used perfect grammar and puncutaion. nobody nowandays uses perfect punctuation and grammar when talking in a chat like this.",TRUE,"2025-03-13T23:21:13Z"
1595,2439,6610,"B",100,"Had more flow to the conversation compared to Witness A (Witness A sounded very robotic)",FALSE,"2025-03-13T23:21:19Z"
1596,2455,6626,"B",89,"more casual tone in response",FALSE,"2025-03-13T23:21:22Z"
1597,2436,6607,"B",30,"Had a chat with both but based on the replies, Witness B seemed more human.",FALSE,"2025-03-13T23:21:33Z"
1598,2451,6622,"A",-100,"Used a location when speaking about their day.",FALSE,"2025-03-13T23:21:46Z"
1599,2446,6617,"B",60,"The witness had to confirm that am asking a question and gave a frankly open answer.",TRUE,"2025-03-13T23:21:48Z"
1600,2452,6623,"A",-89,"The response to me seemed like it was from a human.",FALSE,"2025-03-13T23:21:56Z"
1601,2443,6614,"A",74,"Witness A was obnoxiously lazy and evasive in a way chatbots aren't programmed to be.",TRUE,"2025-03-13T23:22:12Z"
1602,2454,6625,"A",-75,"Witness B didn't answer the question. Instead they let me know I was off base in my questioning.",TRUE,"2025-03-13T23:23:06Z"
1603,2460,6631,"B",65,"They mentioned interacting with a personal animal while Witness A gave a suspicious response.",TRUE,"2025-03-13T23:23:27Z"
1604,2458,6629,"A",-75,"they use more slang",FALSE,"2025-03-13T23:23:41Z"
1605,2448,6619,"A",-100,"The way the second witness answered the second question sounded like a machine.",TRUE,"2025-03-13T23:23:43Z"
1606,2447,6618,"A",-70,"Seemed less human",TRUE,"2025-03-13T23:23:44Z"
1607,2463,6634,"A",-85,"Used acroymns when typing.",FALSE,"2025-03-13T23:23:55Z"
1608,2465,6636,"A",-99,"The answers given.",TRUE,"2025-03-13T23:24:05Z"
1609,2459,6630,"B",100,"the average person does not know the answer to the questions I asked.",TRUE,"2025-03-13T23:24:11Z"
1610,2462,6633,"A",-100,"Witness B wasn't making sense and took minutes to just answer with one word.",FALSE,"2025-03-13T23:24:46Z"
1611,2464,6635,"A",100,"Witness B repeated an exact phrase, and said ""please don't apologize"" while missing a second question",TRUE,"2025-03-13T23:25:01Z"
1612,2450,6621,"B",88,"The dialect broken English and use of slang.",FALSE,"2025-03-13T23:25:03Z"
1613,2469,6640,"B",79,"It was short and simple. Witness A had a very long and thorough description.",TRUE,"2025-03-13T23:25:45Z"
1614,2468,6639,"B",100,"i can jut tell",TRUE,"2025-03-13T23:25:52Z"
1615,2475,6646,"A",-97,"the way they talk",FALSE,"2025-03-13T23:25:54Z"
1616,2467,6638,"A",-72,"Witness B asked a question after the answer, which I have seen being common for AI.",TRUE,"2025-03-13T23:26:01Z"
1617,2477,6648,"B",80,"Witness A didn't answer the question correctly.",FALSE,"2025-03-13T23:26:02Z"
1618,2445,6616,"B",42,"Witness A used complete sentences and a vaguely literary or journalistic tone in a way that seems relatively rare for people in chat conversations, not to mention using an em dash, a grammatical nicety that's even rarer. Witness B seemed sloppy and slow to answer, which are one (though not the only possible) sign of a human interlocutor. Witness A was, now that I think of it, perhaps surprisingly fast in its typing their second answer, adding to my confidence they're the AI here.",TRUE,"2025-03-13T23:26:03Z"
1619,2461,6632,"B",59,"just felt more real",TRUE,"2025-03-13T23:26:05Z"
1620,2471,6642,"A",-100,"AI using too many commas",FALSE,"2025-03-13T23:26:13Z"
1621,2474,6645,"A",-100,"Witness specified using time frame.",FALSE,"2025-03-13T23:26:23Z"
1622,2456,6627,"B",100,"The conversation was more natural with Witness B and Witness A didn’t make any sense.",TRUE,"2025-03-13T23:26:55Z"
1623,2453,6624,"A",-100,"They gave facts they should not know. Lot of the dialog is machine like.",TRUE,"2025-03-13T23:26:55Z"
1624,2470,6641,"A",-20,"slightly less formal. witness B used more punctuation",TRUE,"2025-03-13T23:27:19Z"
1625,2487,6658,"A",-98,"didn't know what agape love is",FALSE,"2025-03-13T23:27:49Z"
1626,2483,6654,"A",-54,"the way they type is human like",FALSE,"2025-03-13T23:28:04Z"
1627,2476,6647,"A",-77,"Punctuation. And Witness B responded way too quickly.",TRUE,"2025-03-13T23:28:15Z"
1628,2484,6655,"B",78,"again no punctuation and used term ""ig"" for I guess.",FALSE,"2025-03-13T23:28:57Z"
1629,2466,6637,"A",-100,"Responses were fast and he answered questions not in a robotic way.",FALSE,"2025-03-13T23:29:09Z"
1630,2489,6660,"B",100,"The abbreviations again and seeming more human.",FALSE,"2025-03-13T23:29:18Z"
1631,2485,6656,"A",-30,"A seems less formal",FALSE,"2025-03-13T23:29:23Z"
1632,2472,6643,"A",-100,"The way they answered",TRUE,"2025-03-13T23:29:24Z"
1633,2473,6644,"A",-96,"Needs water to live.",TRUE,"2025-03-13T23:29:24Z"
1634,2480,6651,"A",-78,"It seems like a human would respond this way.",TRUE,"2025-03-13T23:29:41Z"
1635,2500,6671,"B",100,"Witness B was not as proper.",FALSE,"2025-03-13T23:30:48Z"
1636,2498,6669,"A",-100,"Answers",FALSE,"2025-03-13T23:30:53Z"
1637,2478,6649,"B",10,"Responses seem more human in B than A . Hard to tell.",FALSE,"2025-03-13T23:31:16Z"
1638,2492,6663,"B",60,"uses more slang and more informal
",TRUE,"2025-03-13T23:31:21Z"
1639,2479,6650,"B",100,"Witness B was so natural",TRUE,"2025-03-13T23:31:40Z"
1640,2482,6653,"B",100,"he was fun",FALSE,"2025-03-13T23:31:44Z"
1641,2488,6659,"B",98,"they used coloquialisms and seem very relaxed and real",FALSE,"2025-03-13T23:31:46Z"
1642,2493,6664,"A",-100,"Used abbreviations of words and has discussed specific games in my interest.",FALSE,"2025-03-13T23:31:48Z"
1643,2486,6657,"B",86,"articulated the questions correctly",FALSE,"2025-03-13T23:32:05Z"
1644,2497,6668,"B",100,"witness B knew about driving and witness A said "" I can learn to drive""",FALSE,"2025-03-13T23:32:17Z"
1645,2499,6670,"A",-100,"Very short but responsive answers, witness B seems more researched and on topic
",TRUE,"2025-03-13T23:32:27Z"
1646,2490,6661,"B",11,"B seemed weird.  A seemed very quick to respond and seemed to have generated a whole persona of ""text speech"" based on my first greeting.",TRUE,"2025-03-13T23:32:40Z"
1647,2505,6676,"A",-87,"I doubt this person has actually measured the last time they jumped",FALSE,"2025-03-13T23:32:46Z"
1648,2508,6680,"B",91,"Absolutely casual way of typing and the 'lol' at the end really makes me think they're the human.",FALSE,"2025-03-13T23:33:06Z"
1649,2506,6678,"B",92,"The answers",FALSE,"2025-03-13T23:33:24Z"
1650,2496,6667,"B",58,"Shorter answers. Not so many facts",TRUE,"2025-03-13T23:33:41Z"
1651,2512,6685,"B",18,"Was in a rush to leave",FALSE,"2025-03-13T23:33:54Z"
1652,2510,6682,"A",-75,"Used abbreviations of words and mentioned gaming",FALSE,"2025-03-13T23:34:00Z"
1653,2491,6662,"B",80,"Witness B isn’t using proper punctuation which is typically of people while texting. Witness A is using proper punctuation which is typical of AI.",FALSE,"2025-03-13T23:34:27Z"
1654,2501,6672,"A",-47,"More realistic answers",TRUE,"2025-03-13T23:34:50Z"
1655,2515,6688,"B",100,"Witness A gave a very generic response, while Witness B was personalized.",TRUE,"2025-03-13T23:35:01Z"
1656,2495,6666,"A",-100,"Witness B kept on asking follow up questions",TRUE,"2025-03-13T23:35:03Z"
1657,2503,6674,"A",-85,"Witness b asks questions like a chatbot would. Witness an answers more like a human.",TRUE,"2025-03-13T23:35:04Z"
1658,2494,6665,"B",6,"Witness A's answers were, in the main, suspiciously generic. Only one answer was specific, and when I asked for more information about the book, they gave a two-word answer. I think a person would be more voluble about a book they really liked. But I'm pretty unsure about my conclusion.",FALSE,"2025-03-13T23:35:19Z"
1659,2519,6692,"A",-40,"more natural",FALSE,"2025-03-13T23:35:19Z"
1660,2511,6684,"A",-61,"Witness B didn't answer any questions",TRUE,"2025-03-13T23:35:54Z"
1661,2516,6689,"B",66,"Witness B gave a specific answer to the shoes with the ""eve""",FALSE,"2025-03-13T23:36:02Z"
1662,2481,6652,"B",21,"Witness A has answered totally different from the question while B hasn't answered",FALSE,"2025-03-13T23:36:11Z"
1663,2522,6695,"A",-68,"Witness B's answers are robotic",TRUE,"2025-03-13T23:36:12Z"
1664,2520,6693,"B",-74,"Took a while for replies and seemed short.",FALSE,"2025-03-13T23:36:18Z"
1665,2504,6675,"A",-100,"The way they answered",TRUE,"2025-03-13T23:36:18Z"
1666,2502,6673,"A",-30,"This one was harder to tell. I think Witness A is a human because of the responses given and the fact that it seemed like an real ongoing conversation.",FALSE,"2025-03-13T23:36:25Z"
1667,2509,6681,"A",-63,"Poor grammar, lazy responses that don't track with typical AI.",TRUE,"2025-03-13T23:36:37Z"
1668,2514,6687,"A",-100,"Texted like human",TRUE,"2025-03-13T23:36:42Z"
1669,2507,6679,"B",75,"Witness A asked ME a lot of questions like a chatbot would.",TRUE,"2025-03-13T23:37:13Z"
1670,2513,6686,"A",-100,"was not efficient in panctuation as witness B",TRUE,"2025-03-13T23:38:01Z"
1671,2517,6690,"A",-100,"the message was clear and included human thoughts",FALSE,"2025-03-13T23:38:47Z"
1672,2523,6696,"B",88,"The lack of punctuation, the lack of anything super concrete as an answer.  Gave me flashbacks to conversations I've had online that made my brain die. lol",FALSE,"2025-03-13T23:38:55Z"
1673,2527,6700,"A",-84,"I'm fairly sure Witness A is the human here because Witness B sounds suspiciously formal, too generic in its phrasing, and perhaps too carefully polite.",TRUE,"2025-03-13T23:39:17Z"
1674,2521,6694,"B",58,"didn't talk much",TRUE,"2025-03-13T23:39:19Z"
1675,2537,6710,"A",-100,"Responses were thoughtful",TRUE,"2025-03-13T23:39:54Z"
1676,2528,6701,"A",-100,"The B had long answers that did not sound human. More Robotic to me. Witness A had shorter answers because I assume they know our time is limited.",FALSE,"2025-03-13T23:40:00Z"
1677,2518,6691,"B",100,"I chose ""B"" because the answers were too in depth",TRUE,"2025-03-13T23:40:18Z"
1678,2538,6711,"B",80,"Typos and don't seem to understand what's going on",FALSE,"2025-03-13T23:40:28Z"
1679,2526,6699,"B",42,"Witness A seemed too much like the same bot from another round.",TRUE,"2025-03-13T23:40:42Z"
1680,2530,6703,"B",40,"WItness A seemed to be trying too hard",TRUE,"2025-03-13T23:40:50Z"
1681,2533,6706,"A",-100,"Witness A seemed to be specific about the weather and B seemed a bit generalized with their answers.",FALSE,"2025-03-13T23:40:53Z"
1682,2531,6704,"B",70,"They used abit of slang.",TRUE,"2025-03-13T23:41:28Z"
1683,2543,6716,"B",100,"the answers is so real",TRUE,"2025-03-13T23:41:44Z"
1684,2534,6707,"A",-100,"Witness B answered in a very encyclopedic way",TRUE,"2025-03-13T23:42:00Z"
1685,2546,6719,"B",-100,"I'm in San Diego and it's pouring rain and they said the weather was beautiful",TRUE,"2025-03-13T23:42:13Z"
1686,2535,6708,"A",-18,"I think the answers were more conversational.",TRUE,"2025-03-13T23:42:26Z"
1687,2524,6697,"B",70,"Witness B mentioned their choice in politics and I think AI usually tries to be impartial.",TRUE,"2025-03-13T23:42:42Z"
1688,2551,6724,"A",-100,"The answer witness B gave was very robotic and animated.",TRUE,"2025-03-13T23:42:49Z"
1689,2545,6718,"B",100,"It told me",FALSE,"2025-03-13T23:42:56Z"
1690,2536,6709,"A",-100,"Witness A sounded more like a human being and accurate to answering questions",FALSE,"2025-03-13T23:42:56Z"
1691,2539,6712,"A",-18,"They mentioned cat ladies which seems pretty niche. This was a tough round though and I really couldn't tell.",FALSE,"2025-03-13T23:43:32Z"
1692,2553,6726,"B",46,"The point was very straight forward",FALSE,"2025-03-13T23:43:47Z"
1693,2540,6713,"B",100,"contained human thought",FALSE,"2025-03-13T23:44:20Z"
1694,2541,6714,"A",-52,"This one was a bit harder, but Witness B felt a bit stilted. Though Witness A made me question it too... Neither option was very clear cut for whether or not they were AI.",FALSE,"2025-03-13T23:44:21Z"
1695,2549,6722,"A",-87,"A had human vibes. B had human imitation vibes.",FALSE,"2025-03-13T23:44:22Z"
1696,2554,6727,"B",-88,"answers are vague, capitalization always used",FALSE,"2025-03-13T23:44:24Z"
1697,2550,6723,"B",53,"B used lower case words with very little capitalization. A was very formal.",FALSE,"2025-03-13T23:44:50Z"
1698,2547,6720,"B",38,"Witness A seemed to modify its conversation based on my prompting.
",TRUE,"2025-03-13T23:46:17Z"
1699,2558,6731,"A",-64,"Asked for my number",TRUE,"2025-03-13T23:46:19Z"
1700,2544,6717,"A",-46,"Witness B seemed really unsure about how recent past events were, like their information wasn't up to date. Witness A had a prejudice (girls not watching sports) that an AI with reasonable data wouldn't have concluded.",TRUE,"2025-03-13T23:46:22Z"
1701,2542,6715,"A",-14,"Witness B was oddly pushy in a way that felt a little forced and implausible. But I'm not sure. Witness A, while declining to offer podcast recommendations, seemed as though they wanted to be cooperative and keep a conversation going when given more relevant questions. That felt human to me.",FALSE,"2025-03-13T23:46:34Z"
1702,2548,6721,"B",100,"The interaction with witness B was more human like.",FALSE,"2025-03-13T23:46:58Z"
1703,2561,6734,"A",-80,"took a while to respond, had casual answers that sounded genuine and human",TRUE,"2025-03-13T23:47:25Z"
1704,2570,6743,"A",-100,"They had the best evidence needed to win the case",TRUE,"2025-03-13T23:47:32Z"
1705,2552,6725,"B",60,"Witness A respone are simple, direct, and somewhat generic",TRUE,"2025-03-13T23:47:44Z"
1706,2559,6732,"A",-100,"Responses was slow and thoughtful",TRUE,"2025-03-13T23:48:00Z"
1707,2555,6728,"A",-100,"Gives faster and more realistic response.",FALSE,"2025-03-13T23:48:10Z"
1708,2572,6745,"B",100,"Each case can have a win or lose it depends on the evidence to either set someone free or that they are guilty",FALSE,"2025-03-13T23:48:13Z"
1709,2557,6730,"A",-99,"Seems more human to me.",FALSE,"2025-03-13T23:48:26Z"
1710,2560,6733,"B",87,"I hope a real human wouldn't be this hostile",FALSE,"2025-03-13T23:48:27Z"
1711,2566,6739,"B",100,"video games",FALSE,"2025-03-13T23:48:51Z"
1712,2575,6748,"A",-75,"If the court case involved anything related to a custody bottle it would depend on the information needed for the child to be in a safe and loving environment that can be financially stable",TRUE,"2025-03-13T23:49:10Z"
1713,2568,6741,"A",-6,"They both seem human",TRUE,"2025-03-13T23:49:26Z"
1714,2562,6735,"B",100,"contained human thoughts",FALSE,"2025-03-13T23:49:47Z"
1715,2556,6729,"A",100,"I chose witness """"A"" because of the answers given, and the questions he asked.",FALSE,"2025-03-13T23:49:51Z"
1716,2563,6736,"A",-100,"Good conversation with A",TRUE,"2025-03-13T23:50:00Z"
1717,2564,6737,"B",100,"Their answers were more human like",FALSE,"2025-03-13T23:50:15Z"
1718,2580,6753,"A",-71,"The spelling of definitely",FALSE,"2025-03-13T23:50:41Z"
1719,2574,6747,"B",64,"made some grammatical errors, and also Witness A totally didnt talk like a real person and kept avoiding my questions",TRUE,"2025-03-13T23:50:59Z"
1720,2565,6738,"B",29,"witness A was actively trying to convince me they were human while witness B was just engaging in conversation. witness A also seemed to type a bit odd for a 41 year old.",FALSE,"2025-03-13T23:51:51Z"
1721,2567,6740,"A",-27,"Witness B took my lumberjack comment and introduced Paul Bunyan and Babe.",FALSE,"2025-03-13T23:52:05Z"
1722,2583,6756,"B",93,"weird conversation with witness A, not normal",FALSE,"2025-03-13T23:52:38Z"
1723,2569,6742,"A",-100,"Witness A sounded more human and reasoning more than Witness B.",FALSE,"2025-03-13T23:53:04Z"
1724,2571,6744,"B",100,"A had the stock-answer no-personality energy that AI has. B had a good rapport and consistent answers.",FALSE,"2025-03-13T23:53:14Z"
1725,2582,6755,"B",100,"They didn't capitalize or use punctuation, and their answers were VERY specific.",TRUE,"2025-03-13T23:53:30Z"
1726,2576,6749,"A",-100,"Gives realistic and smooth responses.",FALSE,"2025-03-13T23:54:18Z"
1727,2587,6760,"A",-70,"His speech method.",FALSE,"2025-03-13T23:55:39Z"
1728,2593,6766,"B",100,"lowercase, fast responses, too ai seeming.",FALSE,"2025-03-13T23:55:40Z"
1729,2588,6761,"A",-100,"The response makes sense.",TRUE,"2025-03-13T23:55:51Z"
1730,2584,6757,"B",73,"articulated the questions well",TRUE,"2025-03-13T23:56:01Z"
1731,2585,6758,"A",-1,"honestly it was hard to tell but witness A seemed almost too chill",FALSE,"2025-03-13T23:56:06Z"
1732,2590,6763,"B",100,"They used common meme verbiage, which AI isn't nuanced enough to grasp yet",FALSE,"2025-03-13T23:56:06Z"
1733,2591,6764,"A",-80,"There was a misspelling, so I think this witness is more likely the human.",TRUE,"2025-03-13T23:56:12Z"
1734,2578,6751,"B",45,"Witness B answered my first question with idk. That seems more human.",FALSE,"2025-03-13T23:56:19Z"
1735,2581,6754,"A",-80,"I believe witness ""A"" was the real human.  Her answers were too personal.",TRUE,"2025-03-13T23:56:40Z"
1736,2586,6759,"B",40,"the responses are pretty clear",FALSE,"2025-03-13T23:56:41Z"
1737,2589,6762,"B",80,"Witness A's responses felt ""assembled by committee""; non-specific answers, responses that could have been gleaned from newspaper reviews.",TRUE,"2025-03-13T23:57:10Z"
1738,2596,6769,"A",-100,"Punctuation and the knowledge of the best cereal in the world.",FALSE,"2025-03-13T23:58:21Z"
1739,2599,6772,"B",100,"Answered correctly",TRUE,"2025-03-13T23:58:53Z"
1740,2602,6775,"B",100,"Witness A is obviously the AI because it asked me for my favorite joke too which seems like something an AI would do.",TRUE,"2025-03-13T23:59:02Z"
1741,2592,6765,"A",-65,"contained human typing techniques",FALSE,"2025-03-13T23:59:22Z"
1742,2607,6780,"B",100,"Witness A is typing a lot like an AI and Witness B types like a human.",TRUE,"2025-03-13T23:59:23Z"
1743,2601,6774,"A",-100,"The way they speak and type is very human",TRUE,"2025-03-14T00:00:09Z"
1744,2594,6767,"A",-87,"They seemed more casual like a real human being would be.",FALSE,"2025-03-14T00:00:15Z"
1745,2597,6770,"B",100,"We discussed many realistic things",TRUE,"2025-03-14T00:01:05Z"
1746,2610,6783,"A",-100,"The other witness was more detailed.",FALSE,"2025-03-14T00:01:05Z"
1747,2595,6768,"B",100,"Gave more realistic and convincing answers.",FALSE,"2025-03-14T00:01:09Z"
1748,2603,6776,"A",-52,"Just thought they were",FALSE,"2025-03-14T00:01:46Z"
1749,2600,6773,"A",-1,"it was hard to tell, but I felt like i Witness B spoke in a similar way to someone I chatted with before? I dont know if that makes sense but if it was an AI it could be running off of the same model",TRUE,"2025-03-14T00:01:57Z"
1750,2617,6790,"A",-100,"Answered correctly.",TRUE,"2025-03-14T00:02:38Z"
1751,2611,6784,"A",-100,"Witness A is providing good answers, while Witness B is basic and doesnt provide much",FALSE,"2025-03-14T00:02:50Z"
1752,2621,6794,"B",100,"Witness A just seemed more like an AI since it asked me in return.",TRUE,"2025-03-14T00:03:00Z"
1753,2598,6771,"B",90,"Didn't start conversation with capital letter. AI doesn't make this kind of mistake.",TRUE,"2025-03-14T00:03:04Z"
1754,2605,6778,"A",-78,"The other person replied a simple question with a whole lot of words",TRUE,"2025-03-14T00:03:28Z"
1755,2604,6777,"B",20,"I chose ""B"" because of the abbreviations.",TRUE,"2025-03-14T00:03:38Z"
1756,2608,6781,"A",-79,"A had conversational responses, showed ignorance on a subject a chatbot might have looked up. B spent so much time on a one-word answer, it felt like it might have had a lag.",FALSE,"2025-03-14T00:03:57Z"
1757,2606,6779,"A",-100,"Though B engaged very well in conversation, which is expected of AI. A took forever to type a few words and be engaged which was kind of expected from some humans.",TRUE,"2025-03-14T00:04:03Z"
1758,2620,6793,"B",100,"Lack of punctuation and lack of enthusiasm. AI tends to be more engaged.",TRUE,"2025-03-14T00:04:35Z"
1759,2609,6782,"B",100,"Their replies were more typical and relaxed.",FALSE,"2025-03-14T00:04:36Z"
1760,2614,6787,"B",46,"Fairly vague answers that also seemed more human like.",TRUE,"2025-03-14T00:04:45Z"
1761,2613,6786,"B",30,"I don't know what it is but Witness A is giving some generic responses. Witness B seems too uninterested to be an AI lol.",TRUE,"2025-03-14T00:04:52Z"
