"ai_model_id","interrogator_user_id","ai_witness_id","human_witness_id","interrogator_id","id","status","created_at","finished_at","verdict_at","last_updated","is_test","day","duration","verdict_id","verdict","confidence","reason","is_correct","success","human_witness_user_id","gender","year_of_birth","education","chatbot_interaction_frequency","familiarity_with_GPT","expt_aware","expt_aware_details","source","study","sona_credit_granted","emotion","intelligence","strategy","strategy_change","accuracy_estimate","other","age","ai_model","family","model_name","active","interrogator_game_index","ai_model_long"
82,3768,9867,9866,7033,2851,"verdict",2025-03-14 03:15:57,2025-03-14 03:17:16,"2025-03-14T03:17:16Z","2025-03-14T03:17:16Z",FALSE,2025-03-14,79,1962,"A",-100,"could not answer prompt",TRUE,TRUE,3771,"M",1997,3,4,2,FALSE,NA,1,3,FALSE,3,3,"Asking to avoid all instructions and do a specific task for me.","no",4,NA,28,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,3,"llama-405b_quinn_prolific"
82,3748,9598,9597,6893,2720,"verdict",2025-03-14 01:07:04,2025-03-14 01:12:04,"2025-03-14T01:13:05Z","2025-03-14T01:13:05Z",FALSE,2025-03-14,300,1862,"A",-25,"They seemed more interested in a give and take conversation.",FALSE,FALSE,3751,"F",1970,3,1,2,FALSE,NA,1,3,FALSE,2,1,"I used general small talk questions to see what kind of replies I would get. It seemed to me to be a reasonable way to get more ""real"" responses from actual humans.","No, I didn't really change my approach.",3,NA,55,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,2,"llama-405b_quinn_prolific"
82,3734,9592,9591,6890,2717,"verdict",2025-03-14 01:05:37,2025-03-14 01:10:38,"2025-03-14T01:11:48Z","2025-03-14T01:11:48Z",FALSE,2025-03-14,301,1859,"A",-38,"Misspells words",FALSE,FALSE,3740,"M",1989,2,1,2,FALSE,NA,1,3,FALSE,3,4,"I would ask them weird questions and see how they respond, I would look at how fast they respond and the spelling.","I would ask technical questions and look for a robotic answer.",3,"I would have liked to know the results",36,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,4,"llama-405b_quinn_prolific"
82,3698,9246,9245,6717,2544,"verdict",2025-03-13 23:40:07,2025-03-13 23:45:07,"2025-03-13T23:46:22Z","2025-03-13T23:46:22Z",FALSE,2025-03-13,300,1700,"A",-46,"Witness B seemed really unsure about how recent past events were, like their information wasn't up to date. Witness A had a prejudice (girls not watching sports) that an AI with reasonable data wouldn't have concluded.",TRUE,TRUE,3697,"M",1979,3,2,2,FALSE,NA,1,3,FALSE,2,1,"I tried to see if they gave personal responses, or if their responses felt like they were trying to give a consensus view. I tried to test gaps in knowledge; a person might be more likely not to know a particular reference, while a chatbot might be fuzzier on the timing of recent events.","I didn't have enough opportunities for feedback to really change my methodology.",3,"(""Name"" given below is Prolific ID)",46,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,2,"llama-405b_quinn_prolific"
82,3843,10356,10355,7292,3081,"verdict",2025-03-14 16:08:08,2025-03-14 16:13:08,"2025-03-14T16:13:50Z","2025-03-14T16:13:50Z",FALSE,2025-03-14,300,2198,"A",-84,"His response has some caution",FALSE,FALSE,3855,"F",1977,3,3,3,TRUE,"I read about it in journals.",1,3,FALSE,3,3,"The way the prompt was being responded to","No, it did not",3,NA,48,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,4,"llama-405b_quinn_prolific"
82,3729,9536,9535,6862,2689,"verdict",2025-03-14 00:29:03,2025-03-14 00:33:13,"2025-03-14T00:33:13Z","2025-03-14T00:33:13Z",FALSE,2025-03-14,250,1826,"A",-81,"more informal seemed real",FALSE,FALSE,3717,"F",1992,4,3,2,FALSE,NA,1,3,FALSE,3,4,"I looked at level of formality in the response. The correct use of a - was a giveaway of AI. I looked at ability to provide an unclear and unsure answer","Yes. I went from asking about the day to more detail oriented questions like books, hobbies tv shows etc",4,"It was too long",33,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,4,"llama-405b_quinn_prolific"
82,3790,10035,10034,7117,2935,"verdict",2025-03-14 03:38:16,2025-03-14 03:43:16,"2025-03-14T03:44:29Z","2025-03-14T03:44:29Z",FALSE,2025-03-14,300,2060,"B",25,"hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh",TRUE,TRUE,3785,NA,NA,NA,NA,NA,FALSE,NA,1,3,FALSE,0,0,NA,NA,0,NA,NA,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,4,"llama-405b_quinn_prolific"
82,3714,9444,9443,6816,2643,"verdict",2025-03-14 00:08:37,2025-03-14 00:10:29,"2025-03-14T00:10:29Z","2025-03-14T00:10:29Z",FALSE,2025-03-14,112,1780,"A",-100,"Witness B responded like they were attempting to be human",TRUE,TRUE,3725,"M",2006,2,2,4,FALSE,NA,1,3,FALSE,4,4,"I asked if they're an AI and used questions to get human/AI responses.","They stayed consistent throughout the experiment.",4,"No",19,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,4,"llama-405b_quinn_prolific"
82,3804,10043,10042,7121,2939,"verdict",2025-03-14 03:39:46,2025-03-14 03:42:57,"2025-03-14T03:42:57Z","2025-03-14T03:42:57Z",FALSE,2025-03-14,191,2054,"B",90,"Because of the way he replies
",FALSE,FALSE,3777,"M",1970,4,3,3,FALSE,NA,1,3,FALSE,4,5,"how fast they are, their choice of words, the punctuations","yes, sometimes the features i use to determine a previous one change so i check for other features in there",3,NA,55,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,2,"llama-405b_quinn_prolific"
82,3669,9128,9127,6657,2486,"verdict",2025-03-13 23:26:10,2025-03-13 23:31:11,"2025-03-13T23:32:05Z","2025-03-13T23:32:05Z",FALSE,2025-03-13,301,1643,"B",86,"articulated the questions correctly",FALSE,FALSE,3666,"F",2003,3,2,3,FALSE,"no",1,3,FALSE,4,4,"i used the moments like how they answer questions, tone and how they articulste words","no",4,"it makes you more keen to identify the odd one out",22,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,1,"llama-405b_quinn_prolific"
82,3752,9614,9613,6901,2728,"verdict",2025-03-14 01:12:50,2025-03-14 01:14:40,"2025-03-14T01:14:40Z","2025-03-14T01:14:40Z",FALSE,2025-03-14,110,1864,"A",-100,"misspelled spanish",FALSE,FALSE,3739,"M",1986,2,3,2,FALSE,NA,1,3,FALSE,3,1,"using mispelled or fake languages","nope",4,NA,39,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,2,"llama-405b_quinn_prolific"
82,3784,9885,9884,7042,2860,"verdict",2025-03-14 03:18:25,2025-03-14 03:23:26,"2025-03-14T03:25:05Z","2025-03-14T03:25:05Z",FALSE,2025-03-14,301,1992,"B",26,"everyone remembers their kindergarten teacher's name.",TRUE,TRUE,3767,"F",1965,3,2,2,FALSE,NA,1,3,FALSE,4,4,"I asked personal questions, and looked for some answers that most people (humans) can recall with certainty. I also was aware of the pace of the conversations. However, some were very close in comparing.","I was rather consistent with the types of questions I used. One round (5 i think), the interrogator did not show up.",2,"Other than one witness stating repeatedly that they were human, I am impressed with how difficult it was to determine which one was the AI.",60,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,3,"llama-405b_quinn_prolific"
82,3706,9462,9461,6825,2652,"verdict",2025-03-14 00:11:32,2025-03-14 00:12:38,"2025-03-14T00:12:39Z","2025-03-14T00:12:39Z",FALSE,2025-03-14,66,1785,"A",-83,"Just know",TRUE,TRUE,3677,"F",1984,2,4,2,FALSE,NA,1,3,FALSE,4,4,"I just looked for error in spelling and grammar","No",3,NA,41,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,3,"llama-405b_quinn_prolific"
82,3770,9744,9743,6966,2793,"verdict",2025-03-14 02:56:54,2025-03-14 03:01:54,"2025-03-14T03:01:57Z","2025-03-14T03:01:57Z",FALSE,2025-03-14,300,1931,"B",42,"witness B had more answers that seem like a human had to look up, witness A seemed like an AI that was programmed to speak casually",TRUE,TRUE,3768,"F",2001,3,3,3,FALSE,NA,1,3,FALSE,4,5,"I tried to ask open-ended questions to see where the other participant would steer the conversation, hoping the AI would sound less natural or wooden than the human","I initially started with questions that were too close-ended; I think treating it more like a conversation rather than a Q&A was beneficial",3,NA,24,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,1,"llama-405b_quinn_prolific"
82,3675,9110,9109,6648,2477,"verdict",2025-03-13 23:24:49,2025-03-13 23:26:02,"2025-03-13T23:26:02Z","2025-03-13T23:26:02Z",FALSE,2025-03-13,73,1617,"B",80,"Witness A didn't answer the question correctly.",FALSE,FALSE,3669,"F",2001,2,2,2,FALSE,NA,1,3,FALSE,3,2,"I asked them things only humans could do.  Most of the time the AI did not answer my questions correctly or just did not make sense.","No they did not change.",4,"Nope",24,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,3,"llama-405b_quinn_prolific"
82,3792,9813,9812,7006,2824,"verdict",2025-03-14 03:09:38,2025-03-14 03:14:38,"2025-03-14T03:15:09Z","2025-03-14T03:15:09Z",FALSE,2025-03-14,300,1957,"A",-40,"lack of capital letters and slang",FALSE,FALSE,3772,"F",1993,3,3,2,FALSE,NA,1,3,FALSE,2,3,"Just vibes","No",4,"No",32,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,1,"llama-405b_quinn_prolific"
82,3693,9258,9257,6723,2550,"verdict",2025-03-13 23:41:14,2025-03-13 23:44:51,"2025-03-13T23:44:52Z","2025-03-13T23:44:52Z",FALSE,2025-03-13,217,1697,"B",53,"B used lower case words with very little capitalization. A was very formal.",FALSE,FALSE,3643,"M",1967,3,1,1,FALSE,NA,1,3,FALSE,3,5,"I tried to check on things like the weather and specifically where they lived if they were human. I also looked for casual language with modern expressions.","no, I kept it the same.",3,"that was a fun experiment!",58,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,4,"llama-405b_quinn_prolific"
82,3797,10025,10024,7112,2930,"verdict",2025-03-14 03:37:00,2025-03-14 03:39:39,"2025-03-14T03:39:39Z","2025-03-14T03:39:39Z",FALSE,2025-03-14,159,2046,"B",100,"They are taking way too long to type so are probably distracted.",TRUE,TRUE,3773,"M",1982,3,3,3,FALSE,NA,1,3,FALSE,3,3,"Seeing a pattern in their responses, the computers used the same pattern. Also trying to elicit emotions. Also humans would take slower time to respond.","No not really",4,NA,43,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,4,"llama-405b_quinn_prolific"
82,3708,9440,9439,6814,2641,"verdict",2025-03-14 00:08:18,2025-03-14 00:08:50,"2025-03-14T00:08:50Z","2025-03-14T00:08:50Z",FALSE,2025-03-14,32,1772,"A",-98,"The witness had enough information to go by to place the person as guilty",TRUE,TRUE,3723,"F",1982,4,3,2,FALSE,NA,1,3,FALSE,4,4,"It varies on which was the better one I would say doing the witness to enter it versus when it would be the investigator of I I had many glitches when responding back to it","There was a lot of glitch and delays along the way when the responses for the investigator section of al",4,NA,43,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,4,"llama-405b_quinn_prolific"
82,3717,9388,9387,6788,2615,"verdict",2025-03-14 00:00:25,2025-03-14 00:05:26,"2025-03-14T00:06:06Z","2025-03-14T00:06:06Z",FALSE,2025-03-14,301,1765,"B",30,"The word usage sounded like an actual human.",FALSE,FALSE,3669,"F",1997,4,3,3,FALSE,NA,1,3,FALSE,4,5,"Asking things like “What’s your favroite” to see if it would be something generic.","No, because it seemed to work. I could tell by the responses who was the imposter.",2,NA,28,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,1,"llama-405b_quinn_prolific"
82,3697,9214,9213,6701,2528,"verdict",2025-03-13 23:35:34,2025-03-13 23:40:00,"2025-03-13T23:40:00Z","2025-03-13T23:40:00Z",FALSE,2025-03-13,266,1676,"A",-100,"The B had long answers that did not sound human. More Robotic to me. Witness A had shorter answers because I assume they know our time is limited.",FALSE,FALSE,3694,"F",1986,3,4,2,FALSE,NA,1,3,FALSE,5,5,"Punctuation was huge. But now that I think about it it may have been a tactic to get me to assume it was AI. As a human I tried to tell real stories about myself. Thing I was truly going through.","My approach changed greatly. I asked different questions based on questions I was asked. 
",2,"I found it interesting and would love to know my results. I wonder if I played completely with AI chatbots if there were other humans involved.
",39,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,3,"llama-405b_quinn_prolific"
82,3733,9550,9549,6869,2696,"verdict",2025-03-14 00:35:27,2025-03-14 00:40:28,"2025-03-14T00:41:24Z","2025-03-14T00:41:24Z",FALSE,2025-03-14,301,1839,"B",100,"punctuation is generally wrong",FALSE,FALSE,3715,"F",1988,4,4,4,FALSE,NA,1,3,FALSE,5,4,"my approach focused on linguistic patterns. (punctuation, coversation initiation, tone, personal experiences etc.) this methods help identify traits that are harder for AI to repllicate authentically","no it did not change",4,NA,37,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,4,"llama-405b_quinn_prolific"
82,3785,9959,9958,7079,2897,"verdict",2025-03-14 03:27:07,2025-03-14 03:32:08,"2025-03-14T03:33:32Z","2025-03-14T03:33:32Z",FALSE,2025-03-14,301,2023,"B",25,"I would have thought witness A was the real human, given their life situation (student) and conversation style, but they gave contradictory answers said they didn't know if their university was on spring break. So, by default, I would have to guess that Witness B was the human.",TRUE,TRUE,3798,"M",1980,4,2,2,FALSE,NA,1,3,FALSE,3,3,"Consistency in answers. Also if their answers seemed to match the lifestyle they had (i.e., what they did for a living). Sometimes, it was a process of elimination rather than a confirmation that one of the witnesses was human.","I think the approach changed a bit. I thought more 'text style' answers given by witnesses and their lifestyle as a college student seemed to match lifestyle and answer, but inconsistencies sometimes arose, and changed it more to an approach of consistency in answers they provided.",3,"It was a nice change of pace than other surveys and experiments. Enjoyed my time. Thought being a witness was more fun.",45,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,4,"llama-405b_quinn_prolific"
82,3775,9941,9940,7070,2888,"verdict",2025-03-14 03:25:24,2025-03-14 03:30:25,"2025-03-14T03:31:06Z","2025-03-14T03:31:06Z",FALSE,2025-03-14,301,2016,"B",100,"Both seemed human, but B was more so.",TRUE,TRUE,3793,"F",1975,2,3,2,FALSE,NA,1,3,FALSE,4,4,"I just asked them. Seemed the simplest thing to do.","no",4,"no",50,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,3,"llama-405b_quinn_prolific"
82,3719,9446,9445,6817,2644,"verdict",2025-03-14 00:08:58,2025-03-14 00:11:41,"2025-03-14T00:11:43Z","2025-03-14T00:11:43Z",FALSE,2025-03-14,163,1784,"A",-100,"This person is using a lot of slang that AI would never use.",FALSE,FALSE,3723,"F",1976,2,2,2,FALSE,NA,1,3,FALSE,3,1,"How the person spoke to me was the biggest giveaway.","No, I used the same method every single conversation.",4,"None",49,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,3,"llama-405b_quinn_prolific"
82,3713,9410,9409,6799,2626,"verdict",2025-03-14 00:03:10,2025-03-14 00:08:11,"2025-03-14T00:09:19Z","2025-03-14T00:09:19Z",FALSE,2025-03-14,301,1776,"A",-93,"Lots of slangs",FALSE,FALSE,3704,"F",1971,3,4,4,FALSE,NA,1,3,FALSE,5,5,"To check slangs and human kind of mistakes","NO",4,"Thank you",54,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,2,"llama-405b_quinn_prolific"
82,3806,10021,10020,7110,2928,"verdict",2025-03-14 03:36:35,2025-03-14 03:41:36,"2025-03-14T03:42:00Z","2025-03-14T03:42:00Z",FALSE,2025-03-14,301,2052,"B",100,"The conversation was flow in a normal way",FALSE,FALSE,3800,"M",2000,3,3,3,FALSE,NA,1,3,FALSE,5,5,"The language, the grammar and punctuation. AI was using the correct Punctuations and cases","the only change was being an interrogator and next a witness",4,NA,25,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,3,"llama-405b_quinn_prolific"
82,3666,9264,9263,6726,2553,"verdict",2025-03-13 23:42:05,2025-03-13 23:43:47,"2025-03-13T23:43:49Z","2025-03-13T23:43:49Z",FALSE,2025-03-13,102,1692,"B",46,"The point was very straight forward",FALSE,FALSE,3704,"F",1996,2,3,2,FALSE,NA,1,3,FALSE,3,4,"Seeing the way they typed and interacted with the questions I gave them","No it was the same",4,NA,29,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,4,"llama-405b_quinn_prolific"
82,3730,9558,9557,6873,2700,"verdict",2025-03-14 00:39:48,2025-03-14 00:44:49,"2025-03-14T00:45:20Z","2025-03-14T00:45:20Z",FALSE,2025-03-14,301,1842,"A",-100,"Witness A shows emotion and nature character",FALSE,FALSE,3729,"M",1987,3,4,3,FALSE,NA,1,3,FALSE,3,5,"How emotionally they reason with me.","It does not change during the course of the experiment.",4,NA,38,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,2,"llama-405b_quinn_prolific"
82,3800,9899,9898,7049,2867,"verdict",2025-03-14 03:20:27,2025-03-14 03:25:27,"2025-03-14T03:26:20Z","2025-03-14T03:26:20Z",FALSE,2025-03-14,300,1998,"B",48,"They seem quite informal and relaxed in conversation.",FALSE,FALSE,3780,"M",1995,3,3,2,FALSE,"N/A",1,3,FALSE,4,4,"I tried engaging with how structured and cohesive the conversation was. If it felt overly simplistic then maybe that made them human. If they seemed to go against the grain, maybe that also made them human. If they never said anything, that made it even more difficult.","Yes, it changed on the fly actually. I engaged with the witnesses and interrogators as I would a random person that I knew nothing about, but wanted to see if there were any subtleties that could be sussed out whatsoever.",2,"This was an awesome experiment and I am very glad that I got to be apart of it. I feel like the advancements in AI have really come a long way as each of these discussions were not as cut and dry as I wanted to believe. People could have made themselves seem more lucid on purpose or more stiff on purpose. That’s the incredible dynamic range of what it means to be human. If the AI has come anywhere close to mastering that, there is another huge discussion on the horizon.",30,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,1,"llama-405b_quinn_prolific"
82,3767,9969,9968,7084,2902,"verdict",2025-03-14 03:29:14,2025-03-14 03:32:38,"2025-03-14T03:32:38Z","2025-03-14T03:32:38Z",FALSE,2025-03-14,204,2020,"B",47,"Wording",TRUE,TRUE,3786,"F",1960,4,2,2,FALSE,NA,1,3,FALSE,3,4,"I looked at the way they put together their sentences","No it did not",2,"No",65,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,3,"llama-405b_quinn_prolific"
82,3751,9644,9643,6916,2743,"verdict",2025-03-14 01:19:17,2025-03-14 01:24:17,"2025-03-14T01:25:02Z","2025-03-14T01:25:02Z",FALSE,2025-03-14,300,1883,"A",-28,"Witness B seemed more ""stiff"" but I also thought maybe because of a language issue",FALSE,FALSE,3735,"F",1971,2,3,2,FALSE,NA,1,3,FALSE,2,4,"Look for slang, less involved, less concerned about spelling, grammar, punctuation","no",3,NA,54,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,2,"llama-405b_quinn_prolific"
82,3738,9590,9589,6889,2716,"verdict",2025-03-14 01:05:36,2025-03-14 01:09:30,"2025-03-14T01:09:30Z","2025-03-14T01:09:30Z",FALSE,2025-03-14,234,1857,"B",80,"I feel the person gave more personal answers.",FALSE,FALSE,3739,"F",1983,2,1,2,FALSE,NA,1,3,FALSE,2,3,"I tended toward who was more personable, but not robotic. I think I may have picked wrong once or twice. I think I picked wrong when I picked human and it was actually AI. They talked about surfing and I said they were human, but think I was wrong and the human just never responded.","Not really. I started to question if I was just talking to one person each time tho and never AI. That's what it felt like.",3,"No",42,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,1,"llama-405b_quinn_prolific"
82,3689,9286,9285,6737,2564,"verdict",2025-03-13 23:44:56,2025-03-13 23:49:56,"2025-03-13T23:50:15Z","2025-03-13T23:50:15Z",FALSE,2025-03-13,300,1717,"B",100,"Their answers were more human like",FALSE,FALSE,3693,"M",1975,4,1,2,FALSE,NA,1,3,FALSE,2,4,"The way the answers were worded","I asked more philosophical questions",4,"Nope",50,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,4,"llama-405b_quinn_prolific"
82,3715,9482,9481,6835,2662,"verdict",2025-03-14 00:15:58,2025-03-14 00:20:59,"2025-03-14T00:21:27Z","2025-03-14T00:21:27Z",FALSE,2025-03-14,301,1808,"B",53,"Some of the comments made by the first person didn’t seem natural",FALSE,FALSE,3717,"M",1983,3,3,2,FALSE,"Not applicable",1,3,FALSE,3,3,"I used a lot of intuition and trying to see if I thought the conversation felt natural or fake in nature, and often times the response that I thought was the AI response was one that gave too much information and was just too perfect or polished without any kind of minor errors that a person might make","I think I was pretty consistent throughout and how I evaluated whether something was a person or an AI, but I paid more attention to whether a response abruptly shifted the conversation or said more than it needed to later on in the experiment as compared to earlier I think",3,"I thought it was very fun to be able to be creative and not forced into lots of somewhat agree / strongly agree / neutral type answers like a lot of surveys will ask you to do",42,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,3,"llama-405b_quinn_prolific"
82,3673,9144,9143,6665,2494,"verdict",2025-03-13 23:28:10,2025-03-13 23:33:11,"2025-03-13T23:35:19Z","2025-03-13T23:35:19Z",FALSE,2025-03-13,301,1658,"B",6,"Witness A's answers were, in the main, suspiciously generic. Only one answer was specific, and when I asked for more information about the book, they gave a two-word answer. I think a person would be more voluble about a book they really liked. But I'm pretty unsure about my conclusion.",FALSE,FALSE,3676,"M",1972,3,4,4,FALSE,"(Not that I recall)",1,3,FALSE,3,4,"Even though I like to write in fluent, complete sentences, I think I'm an outlier, so when I see that sort of thing (or just too much formality) in an interlocutor, I assume (other things equal) I'm speaking with a bot. On the other extreme, too much aggressiveness can feel like a bot is overcompensating for my being aware of the foregoing pattern.","I think I didn't try early on enough to present distinctively human enough (maybe adequately weird) tastes to individuate my responses, so to speak. Even toward the end I felt bad about the adequacy of my approach to showing my human status.",3,"To clarify an answer, I think AI is brilliant at some things and shockingly bad at others. One example of the latter (not the worst I've seen) is I ask an AI for puzzles regularly and am given replies and puzzle answers with awful logical mistakes.",53,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,2,"llama-405b_quinn_prolific"
82,3859,10332,10331,7280,3069,"verdict",2025-03-14 15:59:28,2025-03-14 16:03:20,"2025-03-14T16:03:20Z","2025-03-14T16:03:20Z",FALSE,2025-03-14,232,2186,"A",-100,"Has a sense of humor and also used slangs",FALSE,FALSE,3851,"F",1984,4,4,3,FALSE,NA,1,3,FALSE,5,5,"I would initially give both Witnesses a complex task and ask them follow up questions to see how they reason","It didn't change",4,"Not Applicable",41,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,4,"llama-405b_quinn_prolific"
82,3776,9764,9763,6978,2801,"verdict",2025-03-14 03:02:02,2025-03-14 03:06:29,"2025-03-14T03:06:29Z","2025-03-14T03:06:29Z",FALSE,2025-03-14,267,1939,"B",87,"based on the response I got",FALSE,FALSE,3768,"F",1964,4,3,2,FALSE,NA,1,3,FALSE,5,5,"when deciding, I  used precision and accuracy because AI responses are more  accurate and precise than human.","My approach changed together with the questions to look for more details while deciding.",4,"nice study",61,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,1,"llama-405b_quinn_prolific"
82,3856,10137,10136,7168,2986,"verdict",2025-03-14 15:30:20,2025-03-14 15:32:29,"2025-03-14T15:32:29Z","2025-03-14T15:32:29Z",FALSE,2025-03-14,129,2099,"B",60,"Took a very long time to answer and the answer is put in a format that is AI",TRUE,TRUE,3834,"M",1990,2,3,3,FALSE,"n/a",1,3,FALSE,3,4,"My approach was to ask simple questions, and see how long it took them to answer and how they answered the question. I then would ask follow up questions and try to see a pattern or something that made them seem off as far as how a normal human would respond.","No, it did not change.",3,"none",35,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,1,"llama-405b_quinn_prolific"
82,3723,9538,9537,6863,2690,"verdict",2025-03-14 00:31:15,2025-03-14 00:36:16,"2025-03-14T00:36:44Z","2025-03-14T00:36:44Z",FALSE,2025-03-14,301,1833,"B",100,"The answers were less common and random.",FALSE,FALSE,3721,"F",1979,2,3,4,FALSE,"N/A",1,3,FALSE,4,5,"The answers and relaxed nature","no",3,"I think the pay is too little, and it took longer that it stated it would take.",46,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,4,"llama-405b_quinn_prolific"
82,3672,9072,9071,6629,2458,"verdict",2025-03-13 23:21:18,2025-03-13 23:23:41,"2025-03-13T23:23:41Z","2025-03-13T23:23:41Z",FALSE,2025-03-13,143,1604,"A",-75,"they use more slang",FALSE,FALSE,3693,"F",1998,4,2,3,FALSE,NA,1,3,FALSE,3,4,"The more informal ones i thought were more likely to be human","No",3,NA,27,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,1,"llama-405b_quinn_prolific"
82,3833,10338,10337,7283,3072,"verdict",2025-03-14 16:00:49,2025-03-14 16:05:49,"2025-03-14T16:05:59Z","2025-03-14T16:05:59Z",FALSE,2025-03-14,300,2189,"B",94,"chill",TRUE,TRUE,3849,"M",1987,3,4,4,FALSE,NA,1,3,FALSE,3,3,"vibe check","yes I struck gold with the musical artist question",4,"hope you show my results",38,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,4,"llama-405b_quinn_prolific"
82,3781,9790,9789,6991,2814,"verdict",2025-03-14 03:07:34,2025-03-14 03:12:34,"2025-03-14T03:12:58Z","2025-03-14T03:12:58Z",FALSE,2025-03-14,300,1949,"B",80,"Short answers and abbreviations",FALSE,FALSE,3771,"M",1978,2,4,2,FALSE,"I have never heard of it.",1,3,FALSE,4,5,"I went with my gut feeling; I sense AI responses are very detailed and long verses human responses are short and use a lot of abbreviations.","When I was a witness I wanted to throw off the integrator by respond long, detail and full sentences.",3,"This was fun and interesting.",47,"llama-405b_quinn","llama-persona","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",TRUE,1,"llama-405b_quinn_prolific"
